--- Tensor: Logits (shape: 500x10) ---
1.78402, 0.301371, 1.78419, 3.46714, -1.0834, -1.12345, -1.92459, -0.512836, -0.430254, -0.422409
2.25638, -5.60498, 1.26336, 0.593881, -3.93808, -1.38639, -1.01605, -0.681748, 2.35291, 2.50537
-0.91259, 2.31773, 0.481447, 0.846205, -2.87968, 2.19392, -0.848501, -0.459022, -0.828362, 0.613101
-2.37162, 2.7689, -2.66987, -3.97055, -2.41258, 0.379055, 4.23674, -3.02492, 4.27963, 1.45194
-0.135974, -0.328929, -1.803, 5.15887, -0.981554, 3.38282, -0.907699, -0.895326, -2.1854, 0.393876
1.27428, -2.4736, -4.83365, -1.62588, 2.32513, 5.29511, 1.43631, 0.117197, 0.811526, 0.0272533
-0.464816, 3.9265, -0.492319, -0.267064, -1.24351, 0.519361, 0.127079, 3.21726, -1.93482, -1.13331
1.61432, 4.00801, -1.6458, -2.0729, 1.54308, -0.555488, 1.14786, 5.77146, -3.77013, -0.273193
-0.955112, 1.16129, -3.22158, -2.95537, 3.3041, 1.44511, 2.37141, 1.7571, -1.03518, 0.721723
6.61749, -1.58495, -0.309777, 1.17225, -2.12229, 0.0367401, -0.46104, -1.93223, 1.67538, -0.53429
-3.45656, -0.653718, -0.459891, -0.880631, 3.62849, -4.89089, -3.22079, 4.92466, -0.949576, 4.29671
1.05657, -0.458109, -2.1837, -1.30799, 0.814993, 3.54921, 2.52688, 1.35069, 0.010797, -2.75486
-1.42085, 0.496399, 2.26073, -0.0356939, -2.45105, 2.43498, -3.30588, 0.6609, -0.328553, 0.752389
0.0850572, 1.69836, 1.74052, 0.955542, -0.92961, -1.37244, -2.31277, 3.34137, -2.61323, 0.448653
-1.45394, 3.99628, 1.92638, -1.8422, -2.20042, 2.97885, 0.613112, -0.274104, 1.013, -2.50973
0.23425, -2.30423, -2.24319, 3.44173, -3.41305, 0.0863774, -1.10609, 1.20722, 0.870353, 1.02808
-0.746284, 1.52766, 1.28484, 2.96816, -0.0187754, -4.70066, 0.215632, -1.21718, 2.23301, -0.94706
1.19529, -0.507583, 2.08887, 3.84197, -1.40301, -0.270784, -0.360961, -2.49407, -0.880617, -0.575801
2.41493, -2.49862, 2.5298, -1.2701, 1.20449, -4.09389, 3.68965, 2.76891, 0.678361, -3.4024
-2.15408, 0.514877, 1.88207, -0.0297761, -1.80444, 0.961833, 1.34224, -0.86273, 1.04978, -2.29715
0.250203, 1.11406, -2.80319, -2.88802, 5.03008, 1.76335, 1.98985, -0.102306, -1.05437, 0.0912739
-0.721979, 4.60598, 0.664364, -0.527536, -1.23589, 1.96917, -0.188065, -0.395832, -1.27661, 0.553836
-0.0738, -0.606632, -4.09881, -3.2644, 1.97319, 4.09153, 1.29513, 2.35274, 1.29564, 0.599361
-0.689911, 3.24346, -0.939099, -0.376195, -1.32486, 2.30788, 0.332821, 2.32945, -1.70191, -1.58104
2.29171, 1.93604, -2.27087, -0.562787, 0.949259, 0.923932, 1.27111, 4.61967, -3.47569, -1.29087
0.298752, 1.94682, 1.01866, 0.0186191, 2.67733, -3.6323, 0.122094, 3.74384, -3.52924, -0.140393
2.95648, -2.72888, 0.582519, 1.67037, -2.45047, -1.00001, -0.60808, -3.87999, 3.38914, 0.662056
-3.42084, 0.282882, -0.366961, -1.39162, 4.93646, -5.26442, -3.9454, 4.39829, -0.0631243, 3.82853
0.952629, -1.3637, -2.56261, -1.23122, 1.81966, 4.03867, 2.77352, -0.667532, 0.758243, -2.46993
-0.479136, 2.62329, 0.473155, -0.567209, -0.627824, 3.33303, 0.164661, 0.405247, -0.280553, -1.86367
5.38206, -0.510654, -1.34488, -1.20536, 2.08927, -1.57238, 3.7512, 4.60008, -1.23478, -4.0667
1.73841, 0.116744, 0.376085, -0.144726, -1.01969, 1.82947, 0.409793, -1.55678, -0.836011, 1.2142
-0.0731483, -1.67448, -1.83154, 6.56071, -1.32316, -0.643072, -1.16274, 1.90343, -1.96237, -1.33257
-0.789456, 4.22958, 3.36102, -2.95574, 1.18299, -1.77746, -0.692026, 3.36818, -3.11213, 1.37076
1.65334, -1.56839, -0.537168, 0.947617, -0.227453, 1.78519, 1.03206, -2.19652, 0.534433, -0.09966
-0.111314, -0.175855, -4.93776, -1.71547, 0.028498, 4.58852, 6.0466, 0.57677, -0.319968, -1.9717
0.275661, 1.89258, -0.0534773, 0.29936, 0.112306, -2.09264, -1.68767, 8.56194, -4.43596, 1.83463
1.3907, 0.30637, -0.024966, -0.635644, -1.14278, 3.49289, 0.43111, -1.11973, 0.671842, -0.869698
1.20998, 0.991041, 0.913862, 1.09336, -0.367219, 0.326702, -0.174297, -0.355142, -0.0443716, 0.0664372
2.22386, -0.28171, 0.196829, -1.3455, 0.218735, -0.00114885, 0.589305, 2.34049, -2.24631, 0.500751
3.18761, 1.8001, -2.76863, 2.0869, 3.10691, -2.60615, 0.725494, 2.46305, -2.57333, 0.75179
0.363156, -1.67206, -4.51052, -1.27322, 0.406472, 4.36619, 4.05576, -0.0481615, 0.909689, -1.11956
5.12124, -0.234586, -3.1235, -1.69611, 1.58908, 0.774892, 3.05499, -1.50461, 1.29541, 0.212541
1.06312, -4.38579, -2.55596, -1.36623, -3.64777, 4.22753, 0.634471, -0.380216, 3.29111, 1.44186
-3.42031, -0.484837, -0.508415, -0.788048, 3.37636, -4.86756, -3.25468, 4.70699, -0.793163, 4.25069
1.01216, -0.589308, -2.43104, -1.42428, 0.899424, 3.81399, 2.52645, 0.923645, 0.287887, -2.51621
-0.929903, -1.58763, 2.89538, -0.563708, -0.557648, 1.70456, -0.932814, -2.15702, 2.30542, -1.77547
-1.75363, 1.52679, -1.20169, -4.68817, 2.12296, 4.10826, 1.80409, 0.403648, 0.173324, 0.0670217
1.92085, 2.87922, 4.48273, -3.65482, 2.36937, 0.468417, -1.40108, 0.745857, -0.978697, -3.08685
0.617094, 0.930077, 1.72114, 0.0390781, 0.617163, 0.681173, -1.10285, 2.08303, -3.37928, 0.810854
0.469378, 2.18598, 0.324547, 2.00713, 3.45624, -4.20643, 0.156139, 3.67513, -1.88752, -1.94425
1.9466, 3.70353, -0.617835, 0.473593, 5.56501, -3.22412, -0.443456, 1.012, -2.13042, -1.64439
2.68135, 1.9512, 0.0637798, 1.72543, -3.0678, 1.70334, 1.08815, 2.1934, -0.20839, -4.4635
-0.932127, -2.33491, -6.01856, 0.605069, 0.457683, 3.89128, 5.76983, -0.398912, 0.748955, -1.48167
3.34446, 1.48639, 1.11482, -1.28928, 1.19152, -1.73786, -2.23038, 6.69197, -3.53126, 0.521631
2.72211, 0.745405, -1.65715, 3.54803, 0.225672, 1.16373, 0.2036, 2.87408, -2.11111, -2.43003
1.72793, 4.73926, 2.19415, -1.14322, 4.07782, -1.83645, -1.85327, -0.0764923, -2.15915, -0.87993
1.46662, 1.62315, 0.185067, 1.66497, 0.976558, -5.64783, -3.28746, 2.87656, -2.15896, 3.83805
0.205024, 3.26996, -0.818953, 2.28648, 3.29519, -0.959203, -1.62668, -0.241244, -2.12696, 0.328414
2.42605, 0.0575075, -4.66056, 0.483129, -0.86389, 5.47105, 2.28927, 0.103809, -0.553217, -1.19003
-0.518789, -2.71386, -1.14324, 0.872128, -1.49585, 5.03208, -0.46029, 0.460848, -0.819735, -1.68693
-1.16943, -0.490208, -2.40696, 2.59665, -0.635455, 0.687765, -2.03587, 4.16812, -3.7749, 1.68874
1.77731, -0.782174, -2.28051, 0.799815, 0.74069, 2.51461, 1.78069, 1.54459, -1.83132, -2.50512
0.814957, 1.22922, 4.36746, -1.12298, 1.14979, 0.157161, -2.17814, 0.50935, -1.89471, -0.277131
3.46444, -0.807032, -1.02149, -3.32023, 2.64057, -1.49429, 2.22255, 5.86779, -0.515326, -1.0395
2.1064, 1.99294, -0.98664, -2.01329, 0.906429, 3.47393, 2.23683, 1.5115, -0.898004, -2.89058
0.97916, -1.31195, -1.49013, 2.21896, -0.114088, 0.470559, -1.62111, 0.73649, -1.39594, 1.64319
0.870117, -0.0552181, 0.143633, -0.66693, -0.551056, 3.55613, 1.72732, -2.77594, 1.62371, -2.17598
1.82132, -1.39672, 0.0864333, 2.57236, -0.113211, 0.438224, -2.06145, -0.965353, -0.290102, 1.68395
0.287353, 1.3053, 1.47687, 1.0792, 1.90543, -2.79057, 0.23981, 2.57707, -1.80786, -1.77331
1.14025, 1.802, 2.51837, -0.748081, -2.12305, 0.311878, 0.105429, 1.09338, -0.733822, -1.29821
-0.597562, 1.13267, -3.15649, -1.09537, 0.78367, 2.05772, 0.292991, -1.50577, 2.36495, 1.35126
-4.39057, 2.11587, 1.04372, -2.25957, 2.67444, -3.18243, -2.64729, 1.90499, -2.84843, 5.75942
-1.24038, 1.57281, 1.79883, 0.557342, 0.495513, -3.48568, -1.28854, 5.45042, -2.53221, 0.698193
3.63926, 4.55255, 1.87735, -1.15272, -0.667903, -3.34053, 1.23426, 3.40738, -0.0879783, -3.07082
0.718097, 0.651449, -4.21923, -1.92727, 0.307242, 2.38554, 5.67784, -0.278666, 0.873227, -1.21399
0.880217, -1.072, -3.68422, -1.838, 1.91568, 4.87705, 4.19895, -1.30619, 0.468904, -1.6706
1.4019, -2.40816, -2.3661, 2.01531, -3.16715, 4.63068, -0.916085, -1.562, -0.877165, 1.59607
-3.62668, -0.191552, -0.495236, -2.02703, 4.0644, -5.28887, -3.92094, 4.56911, 0.679735, 4.94209
0.436475, -1.59206, -3.19105, -1.75793, 1.34658, 4.57994, 3.97772, -0.817365, 1.46307, -2.67767
1.25752, -3.13331, -0.238365, -1.83084, -1.97046, 5.70759, 0.118589, 1.07403, 1.56476, -2.64404
1.62641, 4.24042, -0.0496325, -0.471945, 1.55937, 2.62931, 0.0616329, 1.20431, -3.85461, -1.24603
-0.173575, 2.16629, 2.62673, 4.79043, -3.14132, -1.88561, -1.3482, 1.49858, -2.01868, -1.9485
2.433, -2.28368, -1.63034, 1.93719, -0.104625, 1.69719, -0.139895, -1.17572, -0.0722901, -0.0460074
3.23429, 2.01775, 0.123221, -1.05481, 2.10109, -2.43514, 0.547011, 4.24896, -3.33187, 0.810875
1.56097, -1.24667, -1.56983, 1.40776, 0.828551, 1.19694, -0.428077, -1.67167, 0.0998697, 1.29188
-2.55121, -1.70379, 1.7071, -3.09782, -1.6121, -1.42481, 0.719844, -0.455375, 4.1008, 0.45926
-2.12427, 0.984814, 1.64562, 1.75445, -1.19506, 1.61164, 0.520191, 0.553876, -1.07847, -2.6495
-0.166196, 5.05727, -1.08202, -3.05303, 2.27089, -0.208713, 3.48468, 1.99933, -2.76158, -1.002
0.932418, 0.736014, -1.92948, -0.350072, 0.887283, 2.68214, 0.5233, -0.229026, -0.987247, 1.61018
0.307174, 1.35318, -2.92563, -3.74777, 4.02568, 0.287569, -0.133069, 0.0392378, 2.94736, 1.90654
-0.512321, -0.0566154, -4.39428, -0.0443763, -1.23218, 6.53729, 3.11717, -1.21055, 1.76606, -2.40268
1.42408, 0.477902, -0.902763, -0.465015, 0.137991, 3.57696, 2.31285, -0.973806, 0.327376, -2.06105
1.27467, -2.52286, -3.74162, -1.12012, 0.532497, 5.3604, 3.6165, -1.12164, 0.792448, -0.663805
1.30759, -2.90751, -2.56091, 2.94219, -4.73158, 2.5287, -1.11336, -2.01094, 2.43749, 1.7074
-3.54673, -1.33394, -1.90765, -0.41716, 2.26533, -2.85986, -2.38737, 5.39636, -1.156, 3.79635
0.830941, -0.932582, -0.723187, -1.31014, 0.115853, 4.6963, 2.22739, -1.52783, 1.04079, -3.6233
1.21238, -1.19356, -2.5261, -0.863037, -1.00799, 6.57583, 1.82992, 0.144564, 0.45765, -3.21286
3.21142, 1.11819, -3.38273, -1.47441, 0.83754, 2.89054, 3.7567, 3.44887, -0.705803, -3.73492
1.92791, 4.01938, 2.97069, 4.02834, -3.49707, 0.706527, -3.45489, -1.21066, -1.68817, -1.45208
2.66233, -2.42978, -1.87762, 1.28738, 0.392188, 1.55664, -0.00932315, 0.437746, -1.15828, 0.559802
0.852208, 1.31974, 5.81401, 0.480928, -0.673496, -3.25861, -2.54909, 1.50426, -1.55472, -0.0210937
1.07085, -0.412326, 1.67715, 0.136395, 0.0432266, 1.08655, -0.0823171, -1.04036, 0.0392877, -0.326414
1.57599, -0.29712, -3.00774, -0.741043, -0.193582, -1.42287, 3.03652, 4.56468, -2.10318, 0.640194
-0.0304237, 1.18961, -2.01969, 0.920318, -0.562401, 3.43708, 0.744334, 0.773963, -1.12565, -1.6548
-0.927089, 6.14773, -1.34935, -0.842212, 1.6109, 0.73069, -2.80959, 2.24701, -2.58614, 0.949341
-0.300525, 2.51725, 0.403338, -1.05743, 0.573345, 2.33087, 1.73983, 1.33119, -0.891404, -1.88241
0.311225, -1.28892, -3.81918, -4.24253, 0.52216, 1.13651, 2.64788, 2.77418, 2.98922, 1.46934
1.73364, 1.01175, -2.87956, -2.26117, 0.403577, 1.43735, 3.49835, -0.637098, 3.62113, -2.31275
0.957783, 1.77649, -3.1178, -0.488729, 3.67424, -0.724965, 3.15445, -1.12692, -0.479623, -0.192093
3.6827, 0.784152, -3.29128, -1.6886, 4.33581, -2.12691, 1.2971, 0.164312, -0.233962, 2.72511
0.539531, -3.74015, -2.89402, 0.776567, -3.53289, 6.17168, 0.688049, -1.01668, 0.286552, 0.237483
-0.720339, -1.12779, -2.8045, 1.40438, -1.57751, -0.416256, -1.51061, 5.51477, -1.57694, 1.46802
1.97708, -0.76517, -0.331399, 1.71884, -0.583861, 2.32384, 0.526254, 0.907478, -2.43563, -2.61189
4.22136, -1.53135, 4.26498, -2.80707, 1.45178, -1.09096, -1.82078, 1.1097, 0.588486, -2.04091
4.29366, 4.0019, 1.98384, -2.5676, 1.99739, -1.27009, 1.23184, 2.29079, -3.08913, -1.74798
3.74959, -1.27839, 0.387028, -1.79955, 0.926743, 1.61971, 4.79676, -0.0117589, -2.10756, -1.74401
2.16366, -2.6858, -0.616787, 2.31855, -0.492398, 0.200383, -0.75564, 0.762544, -1.27742, 1.20401
2.11473, -0.319179, -0.458683, -0.752483, 0.00931879, 0.797316, 2.07169, 1.09619, -1.00169, 0.188954
0.863838, 0.144133, -1.16794, 0.830202, -0.096164, 1.34285, -1.35076, 0.0363896, 0.66544, 0.985099
-1.29043, -2.38503, -1.77897, -4.08901, 2.7045, -0.810828, 4.25054, 0.64874, 2.02352, 1.60837
-2.36219, 2.78371, 3.93209, 0.249841, -1.32244, 1.38682, 0.665427, 0.200229, -1.249, -3.59709
0.187123, 2.94877, 0.0522899, -2.39295, 0.428056, 2.58118, 3.48416, 0.0807937, 0.295877, -4.16895
-0.0479649, 0.100814, -0.894417, 4.47325, 0.279857, 1.50149, -2.6804, 0.25567, -2.31709, 1.22496
3.15435, -3.49264, -3.28839, -1.30987, 1.4709, 3.45318, -0.0512689, 0.396982, 0.870823, 0.816585
-0.325133, 2.28285, -0.8383, 0.345826, -0.861298, 2.17263, 0.529456, 2.40789, -1.8072, -1.72705
-1.92278, 2.31215, 3.02513, -0.0131871, 2.80935, -2.40668, -1.49916, 1.08881, -3.50849, 0.0152002
3.47885, -1.22063, -3.35018, -1.34709, 1.90024, 2.13723, 2.64224, -2.3382, 1.14236, 1.30133
0.824269, -3.12555, -2.11171, 3.18677, -5.94975, 4.33159, -1.23558, -1.78, 2.10681, 0.615621
-1.54371, -0.644345, -2.63613, 2.04699, -0.537265, 0.593186, -1.70672, 4.79061, -3.64818, 1.95726
1.60331, -0.609491, -1.53307, 0.768303, 0.510737, 1.96338, 1.08818, 2.03972, -1.96549, -2.38989
1.21265, -0.0606692, 3.5691, -0.892832, 0.762346, 0.106773, -1.29704, 0.14917, -1.23274, 0.270876
0.440986, -0.715733, -3.96255, -0.28824, -1.24161, 5.56697, 5.14868, -2.05978, 1.57073, -2.21807
0.663537, 2.53615, -0.363118, -0.941835, -0.599414, 2.36643, 1.73897, -0.835056, 0.364279, -0.911287
0.884314, -0.427269, -0.145666, 2.78473, -1.77013, -0.41445, -0.380219, 1.60926, -0.526269, -0.475725
0.511056, 0.295819, -0.056278, 3.33684, -0.105569, -3.31645, 2.02847, 1.36287, 1.35946, -3.79131
0.560398, -0.17825, 0.517156, 0.779073, 0.166143, 1.70796, 0.607944, 0.436734, -1.89491, -0.281899
2.67135, -0.30365, 0.21243, -1.44324, 0.389797, -1.94655, 3.15169, 4.13121, 1.29417, -3.85262
-2.08592, 0.672098, 1.69606, 1.25348, -1.97796, 0.867544, -0.435924, -0.0790521, 0.186368, -1.53127
-1.96339, -0.316349, -1.91766, -1.48849, 2.47358, 0.487788, 1.20997, 1.04626, -0.0391474, -0.211992
1.77825, 4.74119, 2.54877, -1.08631, 0.423795, -1.23849, -1.89454, 1.00889, -1.5601, 0.864705
0.0458191, -0.311662, -2.09085, -2.17247, -0.915289, 4.70868, 0.312119, 2.44559, 0.819814, -1.08521
0.870134, 1.27999, -1.46898, 0.691462, -1.25747, 1.83304, 2.21849, 3.88549, -0.903519, -3.98301
-1.16795, -0.496851, -2.01682, -1.50976, -4.60111, 3.76645, 7.19221, -0.550938, 1.67404, -3.44452
1.50518, -1.79128, -4.26499, -2.70515, 1.40659, 3.13542, 3.54886, 0.534391, 1.10906, 0.965118
1.87055, -2.16855, -3.3947, 1.42354, -2.87414, 5.25539, 0.277418, -0.719316, 1.04486, -0.261758
-0.541223, -0.145748, -2.55771, 2.12838, -1.70039, 0.00261456, -1.45951, 5.06247, -1.77278, 0.173785
1.84297, -1.30668, -0.879796, 1.61078, 0.259648, 3.10681, 0.53056, 0.00779892, -2.00852, -2.61363
0.572454, 0.535934, 3.73147, -1.31835, 0.124912, 0.730824, 0.082293, -0.782162, -0.12464, -1.38616
2.92978, 1.97096, 1.62958, 0.626577, 1.46342, -0.7743, 0.2921, 4.63379, -4.27747, -1.70015
1.212, 1.42796, -0.699553, -3.83455, 1.20646, 3.31533, 1.41099, 4.14297, -2.24584, -1.20817
0.365996, -3.19468, -1.19278, 3.95717, -2.06881, 0.233402, -0.758855, -2.38728, 0.254505, 0.859271
1.6498, 0.454416, 1.32084, -0.282039, 0.329345, 1.4901, 0.759137, 0.615643, -1.60656, -1.22124
1.97122, -0.679998, -0.197846, 1.36612, -0.890181, 2.42325, 0.154039, -0.982601, 0.163762, -0.969824
1.79011, 2.09509, -0.593928, 0.196984, 2.36654, -3.14835, 1.42745, 4.39639, -1.60065, -1.91044
2.27079, 2.31434, 2.20246, -2.80881, 1.94078, -1.05945, 0.758696, 3.37786, -1.64971, -1.92919
-0.779298, -2.68775, -2.77004, 0.649199, -1.4718, 6.94579, -0.391651, -1.04106, 1.22876, -0.824364
-0.799794, 1.34054, 0.839429, -0.16386, 0.321452, 1.38403, 0.301844, -0.420327, -0.241464, 0.0890411
1.74173, 1.30886, 2.03081, -1.83514, 0.0768793, -1.04828, 0.879161, 2.85446, -1.54378, -0.979828
0.128512, 5.35827, 4.16846, -4.01699, -0.613595, -2.20324, 3.03175, 0.987084, 0.0143532, -3.09512
1.16871, -1.4757, -3.69074, 0.5146, -0.753069, 4.69922, 2.02786, -2.7521, 1.39694, 0.0501412
1.44812, -1.80467, -3.82792, -1.6475, 1.32661, 5.00187, 4.3994, -1.87189, 0.772452, -0.917167
-0.136536, -2.83785, -2.99066, 2.45141, -4.19458, 5.21185, -1.02141, -1.38386, 0.178503, 1.82462
-3.83433, -1.00725, -0.760156, -0.974667, 3.38237, -4.95481, -3.25946, 5.05742, -0.294874, 4.7665
0.786554, -1.12153, -2.57302, -1.12725, 1.30152, 4.08007, 2.64144, -0.461872, 0.823882, -2.52475
1.9391, -1.78229, 4.0977, -0.927551, -0.580921, 0.795698, -2.52882, -0.114846, 0.271551, -1.16504
1.10376, 3.27999, 0.547329, -3.63598, 2.0454, 2.33549, 1.72819, 0.553956, -0.870091, -2.37971
0.581741, 3.45454, -0.402868, 0.695234, 0.00696839, 4.40005, -0.203477, 1.15397, -4.03711, -0.98296
1.87735, -1.23001, 0.151146, 2.16749, -1.4618, -1.17456, -2.61817, 1.31046, -0.559466, 1.30313
-0.653978, -0.878871, -3.22305, 0.63095, -1.23022, 0.571697, 5.3973, -1.14739, -0.500767, -0.587371
0.191434, 1.92505, 1.93739, 1.59898, 1.55227, -0.618007, -0.802891, 0.406308, -3.19199, -0.0882684
2.26192, 0.17901, 1.90376, -3.64642, -0.326878, 1.53457, 2.30908, 1.30169, 2.35994, -4.81228
3.23785, 1.75089, -2.92556, 0.418691, 4.302, -3.468, 2.32073, 4.0196, -2.38509, -1.44002
-0.462195, 2.6829, 0.0624431, -0.500173, 3.22352, -2.42702, 4.58543, 2.10086, -1.70737, -4.72604
0.697548, 0.576654, 1.52346, 1.95025, -0.173964, 1.53644, -1.67765, -1.67922, -1.66116, 1.03941
2.96725, -1.93383, -1.92526, -0.787837, 0.375053, 1.03958, -1.60911, 3.41869, 2.4712, 0.117928
2.36303, 4.10999, -2.85294, 1.88952, -0.786773, -1.41954, 2.83098, 2.98915, -1.29749, -2.67335
3.15434, 1.46806, -2.84152, -1.03987, 1.82201, -2.25226, 4.50297, 5.47254, -2.15899, -2.15393
1.47582, -2.79141, -3.32222, -2.70755, -1.15806, 4.45244, -0.169534, 0.784984, 0.573401, 3.42733
1.38322, -4.16886, -2.97782, 0.0109313, -0.778084, 5.66857, 0.223286, -1.59906, 0.698907, 0.712314
-0.597402, -0.344497, -3.06744, 1.47024, -1.46666, -0.157761, -1.17934, 5.46511, -1.29378, 0.425969
1.72962, -0.795479, 0.281027, 1.36797, 0.114563, 1.95099, 0.214692, 0.340802, -2.20537, -2.42119
0.166433, -1.96432, 0.608542, -3.46915, -0.565018, 4.42334, 3.77033, 1.17899, 0.00080445, -3.54287
0.0261723, -2.41404, -2.5927, -1.02426, -1.9784, -0.124872, 1.97914, 6.99131, -0.0330804, 0.601576
-2.30128, 0.0392067, -3.07856, -0.306506, 1.61498, 4.71623, 1.70829, 0.509328, -2.95464, 0.787624
1.52144, -0.664567, 0.902947, 3.64893, -1.11944, 0.995713, -2.12101, 0.759511, -1.79853, -0.649051
2.70824, 0.231043, -0.0299571, 0.477664, -0.0683545, 0.484037, -0.7446, 1.59234, -2.35432, 1.87651
3.82288, -1.29774, -1.95045, 0.419013, 0.712967, -0.0689207, 0.215855, -1.59064, 1.4054, 1.39349
2.1449, 1.0232, -0.83003, -5.00815, -0.267408, -1.2335, 3.62501, 3.86034, 2.19822, -1.99571
-2.29608, 1.09528, -0.14692, 1.41769, -1.31052, 0.904586, -0.410932, 0.981331, -0.708794, -0.0596482
-1.42386, 4.6001, 1.25008, 0.826808, -1.07177, 1.27746, -0.110459, 0.0758669, -1.38841, -1.16055
0.297926, 0.67908, -2.11388, -2.49992, 4.73854, -3.88078, 5.767, 3.31471, -3.09564, 0.837552
-0.599977, 2.97967, -3.11459, -2.98676, 2.87846, 0.237385, -1.15245, 4.52832, -1.07344, 2.56301
3.50766, 2.3867, 0.118947, 1.43458, -1.1641, -3.44137, 3.07938, 2.12679, 0.161465, -3.0966
1.19631, -1.24107, -1.43628, 1.61692, -1.39683, 5.20226, 0.711355, -2.012, -0.565766, -0.433169
0.887958, -2.34411, -3.73803, -0.904282, -0.179417, 5.3957, 3.45739, -1.04089, 1.77656, -1.17215
0.998485, -2.43023, -3.04478, 2.22628, -3.84838, 2.05942, -1.50502, -1.78525, 2.0834, 2.92024
-3.50958, 0.163022, -0.365873, -2.71581, 5.33072, -4.95653, -4.22417, 3.96743, 1.05155, 4.61629
0.404382, -1.53927, -3.32892, -1.88315, 1.35334, 4.64169, 4.00841, -0.341295, 1.17405, -2.54017
1.94775, -0.754823, 1.09818, 0.328416, 0.821677, -0.147851, -0.561188, 5.9708, -1.34714, -3.37602
3.84234, 1.56152, 0.204983, -1.21466, 4.60052, -1.3538, -1.38388, 5.32907, -3.79374, -0.928945
2.29965, 1.65287, 0.648945, -1.7633, 3.03731, 0.94181, -0.444508, 2.48947, -2.53701, -0.157593
0.862446, 1.34619, 0.263523, 2.79763, 0.480754, -0.263255, -2.7572, 2.265, -3.08893, 0.413987
-0.158096, 0.387052, 0.309884, 3.56106, 0.286682, -2.16493, -0.99727, 1.83612, -2.16384, -0.351501
0.412897, -0.898601, 0.565027, 4.18238, -3.54872, 2.41152, 0.855606, -4.13799, -0.635671, -0.525428
2.02583, 1.50171, -2.69957, -0.116465, -2.04836, -0.606698, 4.60705, 3.21594, 1.20107, -2.81132
-1.68076, 1.23506, -2.62005, 0.0212712, -0.7926, 5.75973, 1.39263, -0.499141, -0.329997, -2.18443
-2.31988, 2.28458, -1.32864, -3.25452, 0.851054, 0.471206, -0.62172, 6.62437, -1.4343, 0.834955
-1.02078, -0.4623, -2.47114, -2.41884, 2.36914, 4.62493, 3.28372, 0.597923, 0.258378, -2.08996
2.03016, 1.59095, -1.5973, -2.29002, 1.21608, 0.0814002, 1.23156, 4.4039, -1.48649, -0.319341
